client_id,page_url,referrer,timestamp,event_name,event_data,user_agent,clientId,client_id_canonical
1740320410-loa0o__LEWEU,https://puffy.com/blogs/best-sleep/how-to-fluff-a-snow-blanket,,2025-02-23T14:21:51.726Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740320410-loa0o__LEWEU
1740318769-5X-xxLDex7az,https://puffy.com/cart,,2025-02-23T14:23:08.513Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",,1740318769-5X-xxLDex7az
1739764017-TB9eTsFwyNPW,https://puffy.com/cart,,2025-02-23T14:23:20.183Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.10 Safari/605.1.15",,1739764017-TB9eTsFwyNPW
1740320499-zpb-Cj9DHp8I,https://puffy.com/cart,,2025-02-23T14:23:21.909Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,1740320499-zpb-Cj9DHp8I
1740320616-Mwj5fgpwXZks,https://puffy.com/?set_view=F7C622,,2025-02-23T14:23:37.972Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",,1740320616-Mwj5fgpwXZks
1740320616-Mwj5fgpwXZks,https://puffy.com/?set_view=F7C622,,2025-02-23T14:24:15.423Z,email_filled_on_popup,"{""user_email"":""1d98814eadf6f775ea491886d287ddc6541c968d3a143f1101a8c72909a5e128""}","Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",,1740320616-Mwj5fgpwXZks
1740320672-s8pgCVfzRWOh,https://puffy.com/pages/puffy-mattress-and-puffy-lux?size=B20861&oid=ECCBC8&affid=C9F0F8&sub1=795938&sub2=EB7928&sub3=BEF8DC&sub4=5CFDB8&msclkid=664C06&utm_source=738AA8&utm_medium=AE24AC&utm_campaign=32C61E&utm_term=BEF8DC&utm_content=2E921E,https://source-448dfc62.com/,2025-02-23T14:24:37.050Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740320672-s8pgCVfzRWOh
1740320504-wZsW5S7nS0ES,https://puffy.com/blogs/best-sleep/can-you-plug-a-heated-blanket-into-an-extension-cord,,2025-02-23T14:24:59.645Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740320504-wZsW5S7nS0ES
1740320663-sszVphGDr5C7,https://puffy.com/,,2025-02-23T14:25:19.332Z,page_viewed,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,,1740320663-sszVphGDr5C7
1740319911-VrhcfYinLHsw,https://puffy.com/pages/puffy-mattress-and-puffy-lux,,2025-02-23T14:26:40.166Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740319911-VrhcfYinLHsw
1740198170-Ht0JCiwIWIsr,https://puffy.com/products/puffy-lux-mattress?utm_source=1C367E&utm_medium=5D2217,,2025-02-23T14:27:26.333Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740198170-Ht0JCiwIWIsr
1739833361-KBiqySlQmteP,https://puffy.com/products/puffy-mattress?size=2C2D2C&utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=4B87DD&utm_content=F93BC8&amp_device_id=BB0DEB&oid=E4DA3B&affid=C20AD4&sub1=45D3E7&sub2=09E87B&sub3=323806&gad_source=C4CA42&gbraid=99EA3F&gclid=C7F147&_gl=F4A92D,https://source-175c1c8e.com/,2025-02-23T14:27:30.213Z,product_added_to_cart,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",,1739833361-KBiqySlQmteP
1740320891-Vwqd0GG4w59q,https://puffy.com/blogs/best-sleep/cleaning-mattress-with-shaving-cream?srsltid=E66188,https://www.google.com/,2025-02-23T14:28:14.071Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740320891-Vwqd0GG4w59q
1740320897-vqR8aBSnFCde,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=EF8CFA&utm_content=8234BC&amp_device_id=D6980C&oid=E4DA3B&affid=6512BD&sub1=E7D1DB&sub2=9BCAB2&sub3=805C4A&sub4=5CFDB8&msclkid=1389B5&_gl=361DAA,,2025-02-23T14:28:19.368Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",,1740320897-vqR8aBSnFCde
1740177947-izMuxsgSFawk,https://puffy.com/products/puffy-lux-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=CCD17D&size=2C2D2C&kind=33E241,,2025-02-23T14:28:44.304Z,page_viewed,,"Mozilla/5.0 (Linux; Android 11; SM-A205U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",,1740177947-izMuxsgSFawk
1740320924-XA-B-RGSsoqH,https://puffy.com/products/puffy-lux-mattress?size=E9DC92&sfdr_ptcid=F29489&sfdr_hash=68218B&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gclid=78CB9B,,2025-02-23T14:28:47.373Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740320924-XA-B-RGSsoqH
1740274778-HpjtkT53be5_,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=56B21B&utm_content=751C86&amp_device_id=C73A51&oid=E4DA3B&affid=C20AD4&sub1=88CD30&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gclid=E6724C&_gl=2C3F92&size=719EF2,https://source-175c1c8e.com/top10/?oid=5&affid=12&sub1=20829387081&sub2=&sub3=&gad_source=1&gclid=Cj0KCQiAq-u9BhCjARIsANLj-s1eEJwA8-11xUUj2OseJC9SxPvS1gUFgsl53f3DTRRI1iEblRekX9EaApGjEALw_wcB,2025-02-23T14:28:53.927Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740274778-HpjtkT53be5_
1740320864-A0GOYy09cUOx,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=54A0BC&kind=33E241&size=2C2D2C,android-app://com.google.android.googlequicksearchbox/,2025-02-23T14:28:54.373Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740320864-A0GOYy09cUOx
1740320935-rFvlvaIOAEjM,https://puffy.com/products/puffy-topper?irclickid=241F40&utm_source=AF630F&utm_medium=7B4C8A&clickid=241F40&sharedid=D41D8C&iradid=139F4C&im_ref=241F40&irgwc=C4CA42,https://source-e34e0c2e.com/,2025-02-23T14:28:56.428Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740320935-rFvlvaIOAEjM
1740125003-ZHtnjiJ2sTiQ,https://puffy.com/cart,,2025-02-23T14:28:57.664Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740125003-ZHtnjiJ2sTiQ
1740320945-uNlJ7uRuhb_C,https://puffy.com/products/puffy-mattress?utm_source=4DD6A7&utm_medium=7B4C8A&utm_campaign=F9D767&utm_content=6B9AED&oid=C81E72&affid=ECCBC8&sub1=8046BD&gad_source=C4CA42&gbraid=D5B4AE&gclid=236E88&amp_device_id=B2BB18&_gl=23DAF1&kind=C971FF,,2025-02-23T14:29:12.158Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_10 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,1740320945-uNlJ7uRuhb_C
1740320069-h_GMUXJMvq0c,https://puffy.com/products/puffy-mattress?utm_content=4594CE&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=BBAD3C&oid=167909&affid=9BF31C&sub1=72AD88&sub2=809EB1&sub3=BABF38&sub4=21AD0B&msclkid=A12C11&amp_device_id=697E71&_gl=E4D2EF&size=2C2D2C,,2025-02-23T14:29:13.838Z,page_viewed,,"Mozilla/5.0 (Linux; Android 13; moto g play - 2023 Build/T3SGS33.165-46-3-2-10-1-2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/132.0.6834.166 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/501.0.0.61.70;IABMV/1;]",,1740320069-h_GMUXJMvq0c
1740320376-WQgv_kSzy-Mv,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=EF8CFA&utm_content=F93BC8&oid=E4DA3B&affid=C20AD4&sub1=88CD30&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gclid=CBFF07&_gl=0E8467,https://source-175c1c8e.com/top10s/?oid=5&affid=12&sub1=20829387081&sub2=&sub3=&gad_source=1&gclid=Cj0KCQiAq-u9BhCjARIsANLj-s1y52ZR70yeEdxW2vOV4xx1derKL3WO3zr3QN4oLE29QfWY8YoZiqcaAlmlEALw_wcB,2025-02-23T14:29:17.631Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740320376-WQgv_kSzy-Mv
1740320885-AA65um6fg--7,https://puffy.com/products/puffy-adjustable-base?size=BDBEDF,,2025-02-23T14:29:23.346Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740320885-AA65um6fg--7
1740320570-JgQqUD5GlInE,https://puffy.com/products/puffy-zen-bed-frame,,2025-02-23T14:29:41.950Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1740320570-JgQqUD5GlInE
1740320885-AA65um6fg--7,https://puffy.com/products/puffy-lux-mattress?set_view=32617F&oid=ECCBC8&affid=E4DA3B&sub1=5CDCB8&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=98691E&gclid=9E1074&size=BDBEDF,,2025-02-23T14:29:52.066Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740320885-AA65um6fg--7
1740320999-PBScME23ZAAU,https://puffy.com/blogs/best-sleep/how-to-choose-a-mattress-guide,https://www.bing.com/,2025-02-23T14:30:05.817Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,1740320999-PBScME23ZAAU
1735398381-Rs-Ml58AynfR,https://puffy.com/products/puffy-lux-mattress?utm_content=854719&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=C1DB00&amp_device_id=88F0B9&oid=167909&affid=9BF31C&sub1=72AD88&sub2=4E5404&sub3=BABF38&sub4=21AD0B&msclkid=3700E7&size=719EF2&kind=C971FF,,2025-02-23T14:30:17.760Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1735398381-Rs-Ml58AynfR
1740321019-azJnI3R88DM5,https://puffy.com/products/puffy-zen-bed-frame?oid=ECCBC8&affid=C81E72&sub1=9BA155&sub2=64BB51&sub3=43033F&utm_medium=76E084&utm_id=9BA155&utm_content=43033F&utm_term=64BB51&utm_campaign=9BA155&fbclid=DA2141,https://source-668c26e8.com/,2025-02-23T14:30:20.630Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",,1740321019-azJnI3R88DM5
1740321066-uCqVfm406LWd,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=CC5B99&utm_content=8234BC&amp_device_id=7E29F2&oid=E4DA3B&affid=C20AD4&sub1=615362&sub2=0C16E1&sub3=DD1C63&gad_source=C4CA42&gclid=203A26&_gl=DE1BFE,,2025-02-23T14:31:16.623Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740321066-uCqVfm406LWd
1740321123-c8RkaN6A1pE1,https://puffy.com/blogs/best-sleep/the-ultimate-cat-proof-air-mattress-guide?srsltid=7BF49B,https://www.google.com/,2025-02-23T14:32:05.172Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740321123-c8RkaN6A1pE1
1740321144-rrKkz8zCukG3,https://puffy.com/blogs/best-sleep/quilt-vs-sleeping-bag,,2025-02-23T14:33:05.972Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740321144-rrKkz8zCukG3
1740320864-sqeqN6Q9zlog,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=BD3937&utm_content=3239CA&amp_device_id=96A17E&oid=E4DA3B&affid=C20AD4&sub1=615362&sub2=EA0334&sub3=E736E2&gad_source=C4CA42&gclid=E614D8&_gl=5F16AB&kind=C971FF&size=719EF2,https://source-175c1c8e.com/top10mfbp/?oid=5&affid=12&sub1=20009002690&sub2=159823687601&sub3=what%20type%20of%20bed%20is%20best%20for%20lower%20back%20pain&gad_source=1&gclid=Cj0KCQiAq-u9BhCjARIsANLj-s14u6NRanyyTVN5Y3F-AP9ALH_g4BMuvESLlpBLpBACWNt5QQ16MHYaAk7TEALw_wcB,2025-02-23T14:33:22.006Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740320864-sqeqN6Q9zlog
1740320945-uNlJ7uRuhb_C,https://puffy.com/products/puffy-lux-mattress?resultquiz=C4CA42&kind=C971FF&size=2C2D2C,,2025-02-23T14:33:36.667Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_10 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,1740320945-uNlJ7uRuhb_C
1740321124-_yp1oJnaeTrh,https://puffy.com/cart,,2025-02-23T14:33:42.187Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Safari/605.1.15",,1740321124-_yp1oJnaeTrh
1739833361-KBiqySlQmteP,https://puffy.com/products/puffy-lux-mattress?size=2C2D2C,,2025-02-23T14:35:00.091Z,product_added_to_cart,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",,1739833361-KBiqySlQmteP
1740321214-wTnOMnPT4Xwt,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=56B21B&utm_content=8234BC&oid=E4DA3B&affid=C20AD4&sub1=5CFFAD&sub2=99DF30&sub3=202B98&gad_source=C4CA42&gbraid=2B7036&gclid=2B2AB9&amp_device_id=CCCD76&_gl=8943C4&size=BDBEDF,https://source-175c1c8e.com/,2025-02-23T14:35:11.765Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",,1740321214-wTnOMnPT4Xwt
1740321339-rvEg8i3MSca-,https://puffy.com/products/puffy-mattress?utm_content=A78E8E&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=E1A1DC&amp_device_id=902A97&_gl=170F64,,2025-02-23T14:35:40.886Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",,1740321339-rvEg8i3MSca-
1740321339-1CeKYBGIGknL,https://puffy.com/?irclickid=01FD95&utm_source=C414B0&utm_medium=7B4C8A&clickid=01FD95&sharedid=D41D8C&iradid=139F4C&im_ref=01FD95&irgwc=C4CA42,,2025-02-23T14:35:45.906Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740321339-1CeKYBGIGknL
1740321308-pT1Fkh5uigcB,https://puffy.com/blogs/best-sleep/why-do-i-sleep-with-one-leg-out-of-the-blanket-unveil-reasons,https://checkout.puffy.com/,2025-02-23T14:35:46.695Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740321308-pT1Fkh5uigcB
1740321339-rvEg8i3MSca-,https://puffy.com/products/puffy-lux-mattress?utm_content=A78E8E&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=E1A1DC&amp_device_id=902A97&_gl=170F64&size=2C2D2C,,2025-02-23T14:36:07.391Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",,1740321339-rvEg8i3MSca-
1740321385-46ybmS3nWW8t,https://puffy.com/products/puffy-mattress?set_view=32617F&oid=ECCBC8&affid=E4DA3B&sub1=5CDCB8&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=FFF9F6&gclid=6BF0A8,,2025-02-23T14:36:26.974Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",,1740321385-46ybmS3nWW8t
1740101203-YvPruqGVA0Kd,https://puffy.com/blogs/best-sleep/bed-bugs-on-memory-foam-mattress,https://checkout.puffy.com/,2025-02-23T14:36:38.300Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740101203-YvPruqGVA0Kd
1740321397-viKMoekLrCeD,https://puffy.com/products/puffy-mattress,,2025-02-23T14:36:45.489Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740321397-viKMoekLrCeD
1740321354-F9Seyi4ToOqw,https://puffy.com/products/puffy-lux-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=BD3937&utm_content=6295FD&amp_device_id=C3677D&oid=E4DA3B&affid=C20AD4&sub1=45D3E7&sub2=1933E4&sub3=5DEF58&gad_source=C4CA42&gbraid=99EA3F&gclid=7DC583&_gl=45844E&size=2C2D2C&kind=C971FF,,2025-02-23T14:36:55.826Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",,1740321354-F9Seyi4ToOqw
1740321543-czCv0AYEvQyl,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=C88D48&kind=33E241,,2025-02-23T14:39:05.731Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740321543-czCv0AYEvQyl
1740321432-VpOURxfjbb3S,https://puffy.com/products/puffy-adjustable-base?size=BDBEDF,,2025-02-23T14:39:12.595Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740321432-VpOURxfjbb3S
1740321543-czCv0AYEvQyl,https://puffy.com/products/puffy-lux-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=C88D48&kind=33E241,,2025-02-23T14:39:21.408Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740321543-czCv0AYEvQyl
1740321586-3mwLfE6Guusv,https://puffy.com/products/puffy-lux-mattress?oid=ECCBC8&affid=E4DA3B&sub1=E752D5&sub2=4B4316&sub3=74F8F0&gad_source=C4CA42&gbraid=C2A6F4&gclid=5382CC,,2025-02-23T14:39:47.135Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",,1740321586-3mwLfE6Guusv
1740321432-VpOURxfjbb3S,https://puffy.com/products/puffy-monarch-mattress?size=719EF2,,2025-02-23T14:39:57.884Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740321432-VpOURxfjbb3S
1740321597-EyS1tzUM1jQw,https://puffy.com/,,2025-02-23T14:39:58.570Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,1740321597-EyS1tzUM1jQw
1740321584-ow78MYJuJr8h,https://puffy.com/blogs/best-sleep/how-to-wash-mattress-protector-waterproof,,2025-02-23T14:40:27.473Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740321584-ow78MYJuJr8h
1740321641-08bKPawJmYZG,https://puffy.com/products/puffy-topper?irclickid=02C96C&utm_source=AF630F&utm_medium=7B4C8A&clickid=02C96C&sharedid=D41D8C&iradid=139F4C&im_ref=02C96C&irgwc=C4CA42,https://source-e34e0c2e.com/,2025-02-23T14:40:42.911Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",,1740321641-08bKPawJmYZG
1740321657-zcnT4UWytoCX,https://puffy.com/blogs/best-sleep/why-is-my-electric-blanket-not-working,https://www.google.co.uk/,2025-02-23T14:41:00.513Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,1740321657-zcnT4UWytoCX
1740321587-i-itXZ85MtST,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=C4AECE&utm_content=F93BC8&amp_device_id=0D472E&oid=E4DA3B&affid=C20AD4&sub1=615362&sub2=82B941&sub3=465B4A&gad_source=C4CA42&gbraid=85AA6C&gclid=D83950&_gl=DA4438,,2025-02-23T14:41:11.671Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",,1740321587-i-itXZ85MtST
1740321671-1jcozoW05NnH,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=C4411D&kind=33E241,,2025-02-23T14:41:12.938Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740321671-1jcozoW05NnH
1740321392-IAKNJoo04N7N,https://puffy.com/products/puffy-lux-mattress?utm_content=12926E&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=E1A1DC&amp_device_id=2A92C5&oid=167909&affid=AAB323&sub1=311258&sub2=90B3D1&sub3=30BD8B&gad_source=C4CA42&gbraid=79826B&gclid=923E13&_gl=5922EE&size=BBD471,,2025-02-23T14:41:22.034Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",,1740321392-IAKNJoo04N7N
1740321078-hC65a_YjG6QN,https://puffy.com/products/puffy-royal-mattress?resultQuiz=C4CA42,,2025-02-23T14:41:59.303Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740321078-hC65a_YjG6QN
